candidate_id,doc_id,source_id,source_name,source_url,section,risk_level,review_required,block_index,char_count,raw_block,keep,final_title,final_content,tags,keywords,test_types,faq_type,safety_notes,locale,language,review_status
nice_sepsis_overview_cand_049,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,49,1396,"Training and education 
People have the right to be involved in discussions and make informed decisions 
about their care, as described in NICE's information on making decisions about your 
care. 
Making decisions using NICE guidelines explains how we use words to show the 
strength (or certainty) of our recommendations, and has information about 
prescribing medicines (including off-label use), professional guidelines, standards 
and laws (including on consent and mental capacity), and safeguarding. 
Healthcare professionals should follow our general guidelines for people delivering 
care: 
• Babies, children and young people's experience of healthcare 
• Decision making and mental capacity 
• Medicines adherence 
• Medicines optimisation 
• Multimorbidity 
• Patient experience in adult NHS services 
• Shared decision making. 
1.17 Healthcare staff involved in assessing clinical 
condition 
1.17.1 Ensure all healthcare staff and students involved in assessing people's clinical 
condition are given regular, appropriate training in identifying people who might 
have sepsis. This includes primary, community care and hospital staff including 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 49
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_050,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,50,758,"those working in care homes. [2016] 
1.18 Healthcare professionals involved in triage or 
early management 
1.18.1 Ensure all healthcare professionals involved in triage or early management are 
given regular appropriate training in identifying, assessing and managing 
suspected sepsis. This should include: 
• risk stratification strategies 
• local protocols for early treatments, including antibiotics and intravenous 
fluids 
• criteria and pathways for escalation, in line with their health care setting. 
[2016] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 50
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_051,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,51,1079,"Terms used in this guideline 
Critical care specialist or team 
An intensivist or critical care outreach team, or a specialist in intensive care or paediatric 
intensive care. 
Not responding to intravenous fluid resuscitation 
Signs that the person is not responding to resuscitation include lack of improvement or 
worsening: 
• tachycardia 
• level of consciousness 
• blood pressure 
• respiratory rate 
• blood lactate 
• urine output 
• peripheral perfusion 
• blood gases. 
Recently pregnant 
Someone is considered to have recently been pregnant: 
• in the 24 hours following a termination of pregnancy or miscarriage 
• for 4 weeks after giving birth. 
Clinical judgement is needed after miscarriage (particularly in the second trimester) or 
termination (particularly in the second or third trimester), because it is not clear how 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 51 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_052,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,52,890,"quickly people's physiology returns to pre-pregnancy levels in these situations. 
Sepsis 
Sepsis is a life-threatening organ dysfunction due to a dysregulated host response to 
infection. 
Suspected sepsis 
Suspected sepsis is used to indicate people who might have sepsis and require face-to-
face assessment and consideration of urgent intervention. 
Senior clinical decision maker 
A 'senior clinical decision maker' for people under 18 is a paediatric or emergency care 
qualified doctor of grade ST4 or above or equivalent. 
A 'senior clinical decision maker' for people aged 18 years or over is a clinician of grade 
ST3 or above or equivalent. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 52 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_053,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,53,2006,"Recommendations for research 
Key recommendations for research 
1 Epidemiological study on presentation and management of 
sepsis in England 
What is the incidence, presentation and management of sepsis in the United Kingdom? 
[2016] 
Why this is important 
The lack of robust UK based epidemiological studies on the incidence and outcomes from 
sepsis have been clear throughout the guideline development process. A large 
epidemiological study to collect information about where sepsis is being treated, patient 
interventions and patient outcomes would provide population-based statistics on 
epidemiology of sepsis which are necessary to support evaluation of interventions, 
planning of services and service redesign. The mortality and morbidity and service 
complexity associated with severe infection and sepsis, and the need to use broad-
spectrum antimicrobials to treat sepsis, justifies the cost required to set up such a study. 
2 Association between NEWS2 bands (0, 1 to 4, 5 to 6, 7 or above) 
and risk of severe illness or death 
In adults and young people (16 and over) with suspected sepsis in acute hospital settings, 
ambulance trusts and acute mental health facilities, what is the association between 
NEWS2 bands (0, 1 to 4, 5 to 6, 7 or above) and risk of severe illness or death? In adults 
and young people (16 and over) with suspected sepsis in acute hospital settings, 
ambulance trusts and acute mental health facilities, what is the association between the 
NEWS2 score of 3 in a single parameter and risk of severe illness or death? [2024] 
Why this is important 
The NEWS2 has been introduced in 2017 and is widely used across the NHS pre-hospital 
and acute care settings. However, evidence on the NEWS2 was not found. It is important 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 53
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_054,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,54,1933,"to investigate, over a 5- to 10-year period, the success, safety and possible implications 
on people with suspected sepsis and clinical staff of using the NEWS2 to stratify the risk 
of severe illness or death from sepsis. 
Lack of data to stratify risk of severe illness or death from sepsis and estimate possible 
risk of deterioration in people with a single parameter contributing 3 points to their NEWS2 
score is also of great concern. Data relating to this is scarce and its interpretation 
contradictory. 
3 Derivation of clinical decision rules in suspected sepsis 
Is it possible to derive and validate a set of clinical decision rules or a predictive tool to rule 
out sepsis which can be applied to patients presenting to hospital with suspected sepsis? 
[2016] 
Why this is important 
In primary care and emergency departments people with suspected sepsis are often seen 
by relatively inexperienced doctors. Many of these people will be in low and medium risk 
groups but evidence is lacking as to who can be sent home safely and who needs 
intravenous or oral antibiotics. The consequences of getting the decision making wrong 
can be catastrophic and therefore many patients are potentially over-investigated and 
admitted inappropriately. Current guidance is dependent on use of individual variables 
informed by low quality evidence. 
Other recommendations for research 
4 Rapid microbiological testing 
How can rapid microbiological testing guide management in people with suspected 
sepsis? This should include: 
• consideration of good antimicrobial stewardship 
• the clinical and cost effectiveness of the tests 
• the time taken to do the test and get a result. [2025] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 54
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_055,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,55,2013,"Why this is important 
Diagnosing and treating an underlying infection could prevent serious illness or death in a 
person who has or is at risk of developing sepsis. However, starting treatment too early 
could lead to people without an infection being given antibiotics, or people being given 
inappropriate antibiotics for their infection. 
Early use of rapid microbiological tests could help diagnose infection faster, leading to 
quicker, more targeted treatment and better patient outcomes. These tests are currently 
used in the NHS, but more research is needed to measure their utility in people with 
suspected sepsis. 
For a short explanation of why the committee made the 2024 recommendation and 
how it might affect practice, see the rationale section on rapid antigen and rapid PCR 
testing. 
Full details of the evidence and the committee's discussion are in: 
• evidence review D: rapid tests for assessing infection in people with suspected 
sepsis 
• evidence review E: clinical and cost effectiveness of rapid antigen tests (RAT) and 
polymerase chain reaction (PCR) tests for guiding treatment in people with 
suspected sepsis. 
5 Vasopressors 
In people assessed as being at moderate or high risk of severe illness or death from 
suspected sepsis, how safe is the peripheral administration of different infusion durations, 
doses and concentrations of vasopressors? [2025] 
Why this is important 
Vasopressors are part of the treatment for hypotension and hypotensive shock in people 
with sepsis. Research is needed into the safety of administering these peripherally. This 
includes details on the safety of different durations, doses and concentrations, which 
would give clinicians more information to make decisions on whether to start vasopressors 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 55
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_056,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,56,568,"peripherally when these are needed. 
For a short explanation of why the committee made the 2024 recommendation and 
how it might affect practice, see the rationale section on vasopressors. 
Full details of the evidence and the committee's discussion are in evidence review H: 
safety of peripheral administration of vasopressor. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 56
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_057,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,57,1530,"Rationale and impact 
These sections briefly explain why the committee made the updated recommendations 
and how they might affect practice. 
People with neutropenia or immunosuppression 
Recommendations 1.1.10 and 1.1.12 
Why the committee made the recommendations 
The committee carefully thought about care for people with neutropenia or 
immunosuppression, such as those on anticancer treatment and immunosuppressant 
therapies, because sepsis shares many of the same signs and symptoms as neutropenic 
sepsis. The committee agreed that people with suspected neutropenic sepsis are at very 
high risk and should have treatment in line with NICE's guideline on neutropenic sepsis in 
people with cancer. 
Return to recommendations 
People who are most vulnerable to sepsis 
Why the committee made the recommendations 
Recommendations 1.1.4 and 1.2.1 
Quality of the evidence 
The evidence on risk factors for sepsis was of very low certainty. There was a high risk of 
bias, inconsistency and indirectness. Some studies included other populations in addition 
to the one covered in this guideline. The committee made strong recommendations even 
though the evidence was uncertain because, in a life-threatening situation, based on their 
experience, the potential benefit may save lives. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 57 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_058,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,58,2186,"Groups that are at higher risk 
Evidence, while uncertain, suggested that certain risk factors are associated with 
developing sepsis. The committee considered this evidence and the risk factors that had 
been identified in the existing recommendation. Because many factors may increase the 
risk of developing sepsis, the committee decided that grouping these into key categories 
would be the most helpful approach. Within these categories, examples have been 
provided, but do not form an exhaustive list. 
The committee flagged that people with conditions such as learning disabilities, dementia 
or severe mental health conditions can find it challenging to communicate their history or 
symptoms. This may lead to a delay in the diagnosis of sepsis. 
How the recommendations might affect practice 
The recommendations will raise awareness among healthcare professionals about groups 
that are most vulnerable to sepsis. It is anticipated this increased awareness will lead to 
improved outcomes and a better use of healthcare resources as a result of timely care 
which will reduce more costly severe consequences. The recommendations are not 
expected to increase costs or resource use. 
Return to recommendation 1.1.4 
Return to recommendation 1.2.1 
Initial assessment and examination 
Recommendation 1.3.6 
Why the committee made the recommendation 
The committee agreed that the initial assessment is an important opportunity to identify 
people who are most at risk of sepsis. They noted that sepsis is hard to recognise 
(particularly in the initial stages), because the signs and symptoms are not specific. So 
when people who are unwell present multiple times to a GP or hospital with non-specific 
signs and symptoms, they may not initially be identified as at risk of sepsis. However, the 
committee agreed that this group is more likely to have sepsis, and they highlighted the 
need to ask people if they have presented before. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 58
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_059,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,59,1934,"How the recommendation might affect practice 
Asking people about multiple presentations can be done as part of the existing initial 
assessment, so should not require additional resources to implement. This information 
could allow sepsis to be diagnosed and treatment started earlier. This could reduce costs, 
because fewer critical care interventions would be needed at a later point. 
Return to recommendation 
Evaluating risk level in people with suspected 
sepsis in acute hospital settings, acute mental 
health settings and ambulances 
Recommendation 1.1.8 and recommendations 1.6.1 to 1.6.6 
Why the committee made the recommendations 
Using the NEWS2 to evaluate risk from sepsis 
Evidence showed an increased risk of intensive care unit (ICU) admission and mortality in 
people with suspected sepsis aged 16 and over associated with a NEWS2 score of 5 or 
more. This supports the findings of the 2022 Academy of Medical Royal Colleges (AoMRC) 
statement on the initial antimicrobial treatment of sepsis. It is also in line with the clinical 
experience of the committee. 
The committee agreed, based on their knowledge and experience, that: 
• the 4 NEWS2 score bands outlined in the 2022 AoMRC statement should be used to 
determine the level of risk from sepsis for someone in any of the settings where 
NEWS2 has been endorsed by NHS England (acute hospital settings, acute mental 
health settings and ambulances) [2024] 
• a person's risk level should be re-evaluated each time new observations are made, in 
line with observation frequencies in the AoMRC report [2024] 
• a person's risk level should be re-evaluated when there is deterioration or an 
unexpected change. [2024] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 59
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_060,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,60,2490,"Interpreting NEWS2 scores 
The committee discussed the importance of clinical judgement when interpreting the 
NEWS2 scores. They agreed that the NEWS2 should be used as a tool to support clinical 
decision making, not to replace clinical judgement. A NEWS2 score should thus be 
interpreted within the context of the patient's history and physical examination results. 
The committee also acknowledged that NEWS2 can be less accurate in people with 
certain conditions, such as people with spinal injury or heart or lung disease, because of 
their altered baseline physiology. 
The committee also highlighted that mottled or ashen appearance, non-blanching rash or 
cyanosis of skin, lips or tongue can be signs of meningococcal disease. [2024] 
NEWS2 score of 0 
The committee discussed the care for someone with a NEWS2 score of 0. They were 
concerned that a score of 0 may be interpreted as indicating that there was no risk and no 
action was needed. They emphasised that people with a possible or confirmed infection 
and a NEWS2 score of 0 are still at risk of sepsis and should receive routine NEWS2 score 
monitoring in line with local practice. 
They also agreed that acute illness is a dynamic state and treatment priorities must be 
adjusted over time. They agreed to highlight that deterioration or lack of improvement in 
the person's condition might indicate the need to take more urgent actions than suggested 
by their NEWS2 score alone, depending on any previous NEWS2 score or action already 
taken. [2024] 
Single parameter contributing 3 points to a NEWS2 score 
In the NEWS2 framework as defined by the Royal College of Physicians, for the 
assessment of acute illness severity (that is, not specific to sepsis), specific attention is 
given to a NEWS2 score of 3 in a single parameter, which is classified as low-medium risk. 
The AoMRC report on the initial antimicrobial treatment of sepsis uses the NEWS2 to 
evaluate risk of severe illness or death from sepsis. It does not support systematic use of a 
single parameter contributing 3 points to a NEWS2 score to escalate care but does state 
that 'abnormal single parameters should be used to alert clinicians to the need for more 
detailed observation and investigation'. 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 60
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_061,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,61,1903,"The committee considered this issue at length. Despite the lack of evidence, and based on 
their clinical expertise, they agreed that: 
• a single parameter contributing 3 points to a NEWS2 score is an important red flag 
suggesting an increased risk of organ dysfunction and further deterioration and 
• in the presence of such a parameter, clinical judgement is key to carefully consider the 
likely cause of its extreme value and whether the person's condition needs to be 
managed as per a higher risk level than that suggested by their NEWS2 score alone. 
[2024] 
How the recommendations might affect practice 
The NEWS2 is already in use in most NHS acute care settings, emergency departments, 
ambulance services and mental health facilities in England. The committee agreed that 
recommending its use to evaluate risk of severe illness or death from sepsis in these 
settings would further improve consistency in the detection of and response to acute 
illness due to sepsis (for people for whom the NEWS2 can be used), at no further cost. 
[2024] 
Return to recommendation 1.1.8 
Return to recommendations 1.6.1 to 1.6.6 
Managing suspected sepsis outside acute hospital 
settings 
Recommendations 1.7.3 to 1.7.8, 1.7.11 and 1.7.12 
Why the committee made the recommendations 
When to transfer immediately: people in mental health settings 
There was no evidence identified for acute mental health settings, so the committee made 
a recommendation based on their own experience. People at high risk of severe illness or 
death from sepsis cannot have treatment in an acute mental health unit and need 
emergency transfer to hospital. [2024, amended 2025] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 61 of
76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_062,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,62,2265,"Transfer by ambulance for people with consecutive NEWS2 scores of 5 or 
above 
The committee considered: 
• settings and situations where a clinician with core competencies in the care of acutely 
ill patients may not be present, such as ambulances and mental health facilities 
• important issues faced in rural areas, where transport to the nearest appropriate acute 
setting might take longer than in urban areas 
• existing local and personal arrangements. 
Because evidence shows a higher risk of acute deterioration in people with suspected 
sepsis and a persistent NEWS2 score of 5 or more, which would require timely 
management and treatment, they agreed that time-critical transfer and pre-alerting the 
hospital should be considered for these people. [2024] 
Managing the condition while awaiting transfer 
To guide the appropriate timing for delivering antibiotics, the committee discussed what 
constitutes time zero (see the rationale on when to count time from [time zero]). While 
doing this, the committee raised concerns about possible inequalities and delays in clinical 
assessment and subsequent reviews that may be due to: 
• geographical variability in transfer time and 
• the high influx of patients and already strained NHS system. [2024] 
They recognised that, in remote and rural locations, there can be a long delay between a 
person initially being assessed as at high risk of severe illness or death from sepsis, and 
the assessment in the emergency department. To address this issue, the committee made 
recommendations on giving antibiotics outside of hospital. [2016, amended 2024] 
In ambulance crews, only some paramedics are able to prescribe antibiotics. There is also 
variation in how services are organised across the country. Because of this, the committee 
did not think they could make detailed recommendations for all ambulance services, so 
they recommended following local guidelines. [2024] 
The committee discussed the importance of antimicrobial stewardship and the potential 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 62
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_063,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,63,2085,"for the recommendations to increase the use of broad-spectrum antibiotics. The 
committee did not think this would be an issue because: 
• the recommendations only cover people at high risk of severe illness or death from 
sepsis, which narrows the group that could potentially receive broad-spectrum 
antibiotics 
• this group will be narrowed further because broad-spectrum antibiotics will only be 
given to people if combined transfer and handover times to emergency departments 
are greater than 1 hour. 
If immediate transfer is not required: people in mental health settings 
No evidence was identified for acute mental health settings, so the committee made 
recommendations based on their expertise and experience. 
There is variation in the medical expertise available to mental health services. In some 
cases, services will be able to care for people at moderate risk of severe illness or death 
from sepsis without transfer. [2025] 
How the recommendations might affect practice 
The committee carefully considered the threshold at which to prompt immediate transfer, 
to avoid an excessively high volume of referrals, that would put undue pressure on 
emergency departments and acute hospital wards, while also avoiding geographical 
inequalities associated with transfer time. The committee strived to create a better 
balance while avoiding a negative impact on current practice. [2024] 
Mental health settings 
The recommendation will provide guidance for healthcare professionals in mental health 
settings. The recommendation is not a change to practice and is providing clarity based on 
the risk level of the patient, given that most mental health settings would not have the 
facilities to diagnose or care for people with a high risk of sepsis. The recommendation is 
not expected to increase costs or resource use. [2025] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 63
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_064,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,64,1861,"Ambulance settings 
If not already in place, rural ambulance services may need to produce local guidance or 
put mechanisms in place to ensure antibiotics can be prescribed for people at high risk of 
severe illness or death from sepsis. This may involve: 
• setting up processes for purchasing and storing broad-spectrum antibiotics 
• collecting information from GPs, acute mental health settings or the emergency 
operator during a handover 
• assessing existing resources within ambulance crews and how they are used across 
the service. 
The recommendations may represent a big change in practice for some services, but once 
the relevant mechanisms are in place, the resource impact on services would be minimal. 
Return to recommendations 
Managing suspected sepsis in acute hospital 
settings 
High and moderate risk of severe illness or death from sepsis 
Recommendations 1.8.2, 1.8.14, 1.8.15, 1.8.16 and 1.8.19 
Why the committee made the recommendations 
The committee noted the importance of clear escalation pathways for care of people at 
high and moderate risk of severe illness or death from sepsis. 
The committee recommended that clinicians with core competencies in the care of acutely 
ill patients (FY2 or above) conduct the initial assessment, because they have the 
competencies needed for this and should be able to assess people more urgently. 
People at high risk are severely ill and may benefit from additional expertise in the 
management of their condition. Referral to the senior clinical decision maker is 
recommended because these senior doctors would be able to provide a more accurate 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 64
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_065,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,65,2358,"diagnosis. Consultants can bring further expertise, but they may have limited availability, 
so the committee recommended that clinical judgement should be used when deciding if a 
discussion with a consultant is needed. [2024] 
For people at high risk, the committee broadened the 2016 recommendation on escalation 
to cover lack of response within 1 hour of any intervention (the original recommendation 
only covered response to fluids and antibiotics). Given the level of risk for this group, the 
committee also felt it was appropriate to involve the senior clinical decision maker, the 
responsible consultant and the critical care specialist or team. 
For people at moderate risk whose NEWS2 score remains the same or goes up following 
reassessment, there is a higher risk of poor outcomes and prompt intervention may be 
needed. Because of this, the committee recommended that care for this group should be 
escalated to a clinician with core competencies in the care of acutely ill patients. 
How the recommendations might affect practice 
The recommendation on initial assessment will ensure people are assessed quickly by a 
clinician with core competencies in the care of acutely ill patients and are able to start 
treatment without having to wait for a more senior doctor. This will allow treatment to start 
sooner and reduce pressure on more senior doctors. 
The updated recommendation on escalation will reduce the number of referrals to critical 
care, as this is now only recommended for people who are not responding to interventions. 
The involvement of the senior clinical decision maker and responsible consultant is already 
current practice for people who are not responding to interventions, so this will not have a 
resource impact. 
For people at moderate risk whose condition has not improved or deteriorated, escalation 
to a clinician with core competencies in the care of acutely ill patients is already current 
practice and so will not have a resource impact. 
Return to recommendations 
Type and timing of antibiotics 
Recommendations 1.8.3, 1.8.17, 1.8.18, 1.8.23, 1.8.24 and 1.9.1 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 65
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_066,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,66,2075,"Why the committee made the recommendations 
Timing of antibiotics 
Given the lack of direct evidence, the committee decided, by consensus, to recommend 
adopting the initial antimicrobial treatment of sepsis outlined in the 2022 AoMRC 
statement. That is, antibiotics should be offered to people with low, moderate and high risk 
of severe illness or death from sepsis, within a timeframe that depends on risk level. They 
should also be offered to people at very low risk, on a need for basis, in line with local 
practice. 
The committee highlighted that: 
• the purpose of deferring antibiotic delivery is not to delay treatment, but to have extra 
time to gather information for a more specific diagnosis, allowing for more targeted 
treatment 
• the 1-, 3- and 6-hour time limits are a maximum (rather than an aim) for each risk level 
• clinical judgement is key when considering someone's specific care needs. 
This explains why they also recommended that once a decision is made to give 
antimicrobials, administration should not be delayed any further. 
The committee agreed that basing the risk evaluation and antibiotic delivery time on the 
NEWS2 would ensure due consideration is given to both patient safety and antimicrobial 
stewardship. [2024] 
Single parameter contributing 3 points to a NEWS2 score 
The committee agreed that a single parameter contributing 3 points to a person's NEWS2 
score may be suggestive of organ dysfunction. The dysfunction may be caused either: 
• by something other than the current infection or 
• by the body's dysregulated response to the infection leading to organ failure (that is, 
by sepsis). 
Based on their clinical expertise, the committee concluded that, if the likely cause of the 
3 points in 1 parameter is the current infection, the person's risk of severe illness or death 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 66
of 76",0,,,,,,,,vi-VN,vi,pending
nice_sepsis_overview_cand_067,nice_sepsis_overview_doc_001,nice_sepsis_overview,NICE,https://www.nice.org.uk/guidance/ng253,red_flags,high,True,67,2184,"from sepsis is higher than that indicated by their NEWS2 score alone and the timeframe 
for antibiotic treatment should be adjusted accordingly. [2024, amended 2024] 
When to count time from (time zero) 
To guide the appropriate timing for delivering antibiotics, the committee discussed what 
constitutes time zero. After careful consideration, they agreed to define it as 'a first 
NEWS2 score calculated on initial assessment in the emergency department or on ward 
deterioration' and accompanied by suspected or confirmed infection. This is in line with 
the AoMRC report. 
However, the committee raised concerns about possible inequalities and delays in clinical 
assessment and subsequent reviews that may be due to: 
• geographical variability in transfer time and 
• the high influx of patients and already strained NHS system. [2024] 
They recognised that a long time might elapse between the moment a patient is first 
deemed to be at high risk and that of initial assessment in an emergency department, so 
they also agreed to make recommendations to address this issue. To this end, they wrote 
a new recommendation and amended, by consensus, an existing recommendation from 
the 2016 guideline to take account of situations where not only transfer time but also 
possible delays between arrival and initial assessment in the emergency department take 
more than 1 hour. For more information, see the explanation of the recommendations on 
managing the condition while awaiting transfer. 
Type of antibiotics 
As part of giving due consideration to both patient safety and antimicrobial stewardship, 
the committee agreed that: 
• for people with suspected sepsis for whom the source of infection is unknown, broad-
spectrum antibiotic treatment should be given within the recommended timeframe for 
the person's risk category 
• once the source of infection is confirmed, source specific antibiotics should be used 
instead. [2024] 
Suspected sepsis in people aged 16 or over: recognition, assessment and early
management (NG253)
© NICE 2026. All rights reserved. Subject to Notice of rights (https://www.nice.org.uk/terms-and-
conditions#notice-of-rights).
Page 67 of
76",0,,,,,,,,vi-VN,vi,pending
